year,period,sector,role_family,role,occupation_proxy,historical_role_status,ict_employment,ict_employment_share_pct,total_employment,labour_force_participation_rate_pct,employment_to_population_ratio_pct,unemployment_rate_pct,tertiary_employment_count,role_demand_index,role_share_within_ict_pct,role_employment_proxy,emergence_year,data_basis,synthetic_flag,target_role_demand_index_1y,target_role_demand_index_2y,target_role_demand_6m,note_6m
2014,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,54.04,10.713,1693.7,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,54.03,52.99,,No sub-annual data available
2014,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.2,0.04,6.3,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.2,0.19,,No sub-annual data available
2014,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.16,0.032,5.1,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.15,0.14,,No sub-annual data available
2014,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.28,0.056,8.9,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.26,8.0,,No sub-annual data available
2014,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,23.84,4.726,747.2,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,22.84,22.1,,No sub-annual data available
2014,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.11,0.023,3.6,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.11,0.1,,No sub-annual data available
2014,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,18.34,3.636,574.9,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,17.58,17.45,,No sub-annual data available
2015,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,100.0,19.854,3968.4,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,100.0,100.0,,No sub-annual data available
2015,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,1.3,0.258,51.6,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,40.79,44.44,,No sub-annual data available
2015,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,43.33,8.603,1719.6,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,44.67,45.98,,No sub-annual data available
2015,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,1.02,0.202,40.4,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.96,0.93,,No sub-annual data available
2015,annual,ICT,Software Development,Mobile App Developer,Applications programmers,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,27.73,5.506,1100.5,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,28.17,29.45,,No sub-annual data available
2015,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,46.04,9.141,1827.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,44.36,45.19,,No sub-annual data available
2015,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.79,0.157,31.4,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.75,24.7,,No sub-annual data available
2015,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.42,0.083,16.6,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.4,0.41,,No sub-annual data available
2015,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.28,0.055,11.0,2020,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.27,0.28,,No sub-annual data available
2015,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,36.42,7.23,1445.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,36.64,37.74,,No sub-annual data available
2015,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,47.12,9.356,1870.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,47.53,48.39,,No sub-annual data available
2015,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,43.51,8.638,1726.6,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.67,43.89,,No sub-annual data available
2015,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,60.55,12.022,2403.0,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,60.16,59.83,,No sub-annual data available
2015,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,54.03,10.727,2144.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,52.99,52.44,,No sub-annual data available
2015,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.2,0.039,7.8,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.19,0.18,,No sub-annual data available
2015,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.15,0.03,6.0,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.14,0.14,,No sub-annual data available
2015,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.26,0.052,10.4,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,8.0,8.91,,No sub-annual data available
2015,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,22.84,4.534,906.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,22.1,22.68,,No sub-annual data available
2015,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),historical proxy only,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,0.11,0.021,4.2,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.1,3.35,,No sub-annual data available
2015,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,19988.0,0.76,2630000.0,29.2,23.7,19.0,1270000.0,17.58,3.491,697.8,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,17.45,18.12,,No sub-annual data available
2016,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,100.0,18.203,4686.4,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,100.0,100.0,,No sub-annual data available
2016,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,40.79,7.426,1911.8,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,44.44,47.79,,No sub-annual data available
2016,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,44.67,8.132,2093.6,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,45.98,48.24,,No sub-annual data available
2016,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.96,0.174,44.8,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.93,30.91,,No sub-annual data available
2016,annual,ICT,Software Development,Mobile App Developer,Applications programmers,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,28.17,5.128,1320.2,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,29.45,31.64,,No sub-annual data available
2016,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,44.36,8.075,2078.9,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,45.19,47.37,,No sub-annual data available
2016,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.75,0.137,35.3,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,24.7,30.48,,No sub-annual data available
2016,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.4,0.073,18.8,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.41,0.42,,No sub-annual data available
2016,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.27,0.049,12.6,2020,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.28,0.28,,No sub-annual data available
2016,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,36.64,6.67,1717.2,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,37.74,38.13,,No sub-annual data available
2016,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,47.53,8.652,2227.5,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,48.39,48.46,,No sub-annual data available
2016,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,43.67,7.95,2046.7,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.89,43.85,,No sub-annual data available
2016,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,60.16,10.951,2819.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,59.83,60.04,,No sub-annual data available
2016,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,52.99,9.646,2483.4,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,52.44,53.17,,No sub-annual data available
2016,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.19,0.034,8.8,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.18,5.92,,No sub-annual data available
2016,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.14,0.026,6.7,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.14,0.14,,No sub-annual data available
2016,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,8.0,1.457,375.1,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,8.91,9.95,,No sub-annual data available
2016,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,22.1,4.023,1035.7,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,22.68,23.75,,No sub-annual data available
2016,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),historical proxy only,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,0.1,0.018,4.6,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,3.35,3.84,,No sub-annual data available
2016,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,25745.0,0.95,2710000.0,30.0,24.6,18.0,1370000.0,17.45,3.176,817.7,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,18.12,18.63,,No sub-annual data available
2017,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,100.0,17.035,7395.6,2010,NISR Labour Force Survey microdata,1,100.0,100.0,,No sub-annual data available
2017,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,44.44,7.57,3286.4,2016,NISR Labour Force Survey microdata,1,47.79,50.73,,No sub-annual data available
2017,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,45.98,7.832,3400.2,2014,NISR Labour Force Survey microdata,1,48.24,50.32,,No sub-annual data available
2017,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,0.93,0.159,69.0,2018,NISR Labour Force Survey microdata,1,30.91,35.0,,No sub-annual data available
2017,annual,ICT,Software Development,Mobile App Developer,Applications programmers,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,29.45,5.017,2178.1,2014,NISR Labour Force Survey microdata,1,31.64,32.88,,No sub-annual data available
2017,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,45.19,7.698,3342.0,2010,NISR Labour Force Survey microdata,1,47.37,47.68,,No sub-annual data available
2017,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,24.7,4.208,1826.9,2017,NISR Labour Force Survey microdata,1,30.48,34.57,,No sub-annual data available
2017,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,0.41,0.069,30.0,2019,NISR Labour Force Survey microdata,1,0.42,13.12,,No sub-annual data available
2017,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,0.28,0.047,20.4,2020,NISR Labour Force Survey microdata,1,0.28,0.26,,No sub-annual data available
2017,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,37.74,6.429,2791.1,2010,NISR Labour Force Survey microdata,1,38.13,37.2,,No sub-annual data available
2017,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,48.39,8.243,3578.6,2010,NISR Labour Force Survey microdata,1,48.46,47.61,,No sub-annual data available
2017,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,43.89,7.477,3246.1,2010,NISR Labour Force Survey microdata,1,43.85,43.59,,No sub-annual data available
2017,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,59.83,10.192,4424.8,2010,NISR Labour Force Survey microdata,1,60.04,60.5,,No sub-annual data available
2017,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,52.44,8.933,3878.2,2010,NISR Labour Force Survey microdata,1,53.17,54.15,,No sub-annual data available
2017,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,0.18,0.031,13.5,2018,NISR Labour Force Survey microdata,1,5.92,7.17,,No sub-annual data available
2017,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,0.14,0.024,10.4,2019,NISR Labour Force Survey microdata,1,0.14,4.73,,No sub-annual data available
2017,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,8.91,1.517,658.6,2016,NISR Labour Force Survey microdata,1,9.95,10.55,,No sub-annual data available
2017,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,22.68,3.863,1677.1,2010,NISR Labour Force Survey microdata,1,23.75,23.73,,No sub-annual data available
2017,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,3.35,0.57,247.5,2017,NISR Labour Force Survey microdata,1,3.84,4.06,,No sub-annual data available
2017,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,43414.0,1.45,2989249.0,31.1,25.7,17.3,1521482.0,18.12,3.086,1339.8,2010,NISR Labour Force Survey microdata,1,18.63,18.22,,No sub-annual data available
2018,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,100.0,15.552,10775.8,2010,NISR Labour Force Survey microdata,1,100.0,100.0,,No sub-annual data available
2018,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,47.79,7.432,5149.6,2016,NISR Labour Force Survey microdata,1,50.73,52.45,,No sub-annual data available
2018,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,48.24,7.502,5198.1,2014,NISR Labour Force Survey microdata,1,50.32,50.69,,No sub-annual data available
2018,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,30.91,4.807,3330.7,2018,NISR Labour Force Survey microdata,1,35.0,36.82,,No sub-annual data available
2018,annual,ICT,Software Development,Mobile App Developer,Applications programmers,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,31.64,4.92,3409.0,2014,NISR Labour Force Survey microdata,1,32.88,32.31,,No sub-annual data available
2018,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,47.37,7.367,5104.5,2010,NISR Labour Force Survey microdata,1,47.68,45.65,,No sub-annual data available
2018,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,30.48,4.741,3285.0,2017,NISR Labour Force Survey microdata,1,34.57,36.75,,No sub-annual data available
2018,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,0.42,0.065,45.0,2019,NISR Labour Force Survey microdata,1,13.12,14.88,,No sub-annual data available
2018,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,0.28,0.043,29.8,2020,NISR Labour Force Survey microdata,1,0.26,8.28,,No sub-annual data available
2018,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,38.13,5.93,4108.8,2010,NISR Labour Force Survey microdata,1,37.2,36.35,,No sub-annual data available
2018,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,48.46,7.536,5221.6,2010,NISR Labour Force Survey microdata,1,47.61,47.11,,No sub-annual data available
2018,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,43.85,6.819,4724.8,2010,NISR Labour Force Survey microdata,1,43.59,43.52,,No sub-annual data available
2018,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,60.04,9.337,6469.5,2010,NISR Labour Force Survey microdata,1,60.5,60.51,,No sub-annual data available
2018,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,53.17,8.269,5729.5,2010,NISR Labour Force Survey microdata,1,54.15,53.89,,No sub-annual data available
2018,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,5.92,0.92,637.5,2018,NISR Labour Force Survey microdata,1,7.17,8.07,,No sub-annual data available
2018,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,0.14,0.022,15.2,2019,NISR Labour Force Survey microdata,1,4.73,5.46,,No sub-annual data available
2018,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,9.95,1.548,1072.6,2016,NISR Labour Force Survey microdata,1,10.55,10.5,,No sub-annual data available
2018,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,23.75,3.694,2559.5,2010,NISR Labour Force Survey microdata,1,23.73,22.65,,No sub-annual data available
2018,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,3.84,0.597,413.7,2017,NISR Labour Force Survey microdata,1,4.06,4.07,,No sub-annual data available
2018,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,69289.0,2.16,3207336.0,31.8,27.0,15.1,1667810.0,18.63,2.898,2008.0,2010,NISR Labour Force Survey microdata,1,18.22,17.5,,No sub-annual data available
